NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider First Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,NPI Deactivation Reason Code,NPI Deactivation Date,NPI Reactivation Date,Healthcare Provider Taxonomy Code_1,Healthcare Provider Primary Taxonomy Switch_1,Healthcare Provider Taxonomy Code_2,Healthcare Provider Primary Taxonomy Switch_2,Healthcare Provider Taxonomy Code_3,Healthcare Provider Primary Taxonomy Switch_3,Healthcare Provider Taxonomy Code_4,Healthcare Provider Primary Taxonomy Switch_4,Healthcare Provider Taxonomy Code_5,Healthcare Provider Primary Taxonomy Switch_5,Healthcare Provider Taxonomy Code_6,Healthcare Provider Primary Taxonomy Switch_6,Healthcare Provider Taxonomy Code_7,Healthcare Provider Primary Taxonomy Switch_7,Healthcare Provider Taxonomy Code_8,Healthcare Provider Primary Taxonomy Switch_8,Healthcare Provider Taxonomy Code_9,Healthcare Provider Primary Taxonomy Switch_9,Healthcare Provider Taxonomy Code_10,Healthcare Provider Primary Taxonomy Switch_10,Healthcare Provider Taxonomy Code_11,Healthcare Provider Primary Taxonomy Switch_11,Healthcare Provider Taxonomy Code_12,Healthcare Provider Primary Taxonomy Switch_12,Healthcare Provider Taxonomy Code_13,Healthcare Provider Primary Taxonomy Switch_13,Healthcare Provider Taxonomy Code_14,Healthcare Provider Primary Taxonomy Switch_14,Healthcare Provider Taxonomy Code_15,Healthcare Provider Primary Taxonomy Switch_15
1649450966,2,"NATIONAL PEDORTHIC SERVICES, INC.",4804 S STATE ROUTE 159,GLEN CARBON,IL,620341904,4144381211,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013116573,2,WEIBEL ENTERPRISES,1012 S ELMHURST RD,MOUNT PROSPECT,IL,600564240,8477180587,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922286038,2,SALLY ANN CORSET SHOP INC,10501 S WESTERN AVENUE,CHICAGO,IL,606432527,7732981031,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972558492,2,"ORTHOTICS CONCEPTS, INC.",483 LEPROVENCE CIRCLE,NAPERVILLE,IL,60540,6304161035,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326125105,2,CENTRAL DUPAGE ORTHOTICS,399 S SCHMALE RD,CAROL STREAM,IL,601882756,6304627997,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801066048,2,HEALING HANDS SPLINTING LLC,1400 N MOHAWK ST,CHICAGO,IL,606101114,3128130015,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629138524,2,"INTIMATE BOUTIQUE 2, LTD",1833 SECOND STREET,HIGHLAND PARK,IL,60035,8474320220,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821269218,2,VICTOR M. MARTINEZ,3127 W 63RD ST,CHICAGO,IL,606292719,7739254184,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932240108,2,ALWAYS SWIMWEAR INC,1448 WAUKEGAN RD,GLENVIEW,IL,600252121,8479988400,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942472287,2,ROBERT J LUBER MD,990 GRAND CANYON PKWY,HOFFMAN ESTATES,IL,601691739,8478828679,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164426821,2,"DREHER ORTHOPEDIC INDUSTRIES, INC.",214 CHICAGO AVE,OAK PARK,IL,603022310,7088484646,,,,222Z00000X,N,224P00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1770576902,2,BIOCONCEPTS INC,100 TOWER DR,BURR RIDGE,IL,605275777,6309860007,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093766081,2,ALLAN ARTIFICIAL LIMBS,926 BROADWAY ST,QUINCY,IL,623012730,2172218991,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538104252,2,TUU DUC LE INC,110 JOHN ST,NORTH AURORA,IL,60542,6308976363,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750498366,2,BIOCONCEPTS INC,10 FAIRLANE DR,JOLIET,IL,604355484,8157257901,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669589271,2,BIOCONCEPTS INC,7600 W COLLEGE DR,PALOS HEIGHTS,IL,604631001,7083616001,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780870576,2,OMNI ORTHOPEDIC SERVICES INC,108 W WASHINGTON AVE,EFFINGHAM,IL,624012354,2173472800,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104010172,2,OPTECH ORTHOTICS & PROSTHETICS,18210 S LAGRANGE,TINLEY PARK,IL,60477,7083649700,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750558235,2,SETCO INC,532 S MAIN ST,PRINCETON,IL,613562007,8158754660,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477739365,2,"BARRINGTON REHABILITATION AND SPORTS PHYSICAL THERAPY, LTD.",27401 W IL ROUTE 22,BARRINGTON,IL,600105999,8473818812,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1699839035,2,ESSENTIAL PROSTHETICS AND ORTHOTICS,8400 BROOKFIELD AVE,BROOKFIELD,IL,605131707,7083879700,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518144179,2,AMC SCHOOL APPAREL CENTERS,3517 W 95TH ST,EVERGREEN PARK,IL,608052135,7084256287,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972618577,2,A.S.C. DIRECT MARKETING & NETWORKING SOLUTION,156 S NORMANDY DR,CHICAGO HEIGHTS,IL,604111126,7086983798,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649473885,2,PRO TECH DISTRIBUTORS INC,17104 FIELDSTONE DR,MARENGO,IL,601528268,8159232349,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1154462950,2,BI-STATE ORTHOTICS & PROSTHETICS,6400 W MAIN ST,BELLEVILLE,IL,622233806,3148432664,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679568604,2,BARDACH-SCHOENE COMPANY INC.,7318 W NORTH AVE,ELMWOOD PARK,IL,607074234,7084568780,,,,335E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1942374806,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,1123 EMERSON ST,EVANSTON,IL,602013100,8478647711,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1669676805,2,A WOMANS PLACE INC,2614 W JEFFERSON ST,JOLIET,IL,604356433,8157449052,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568436269,2,"CAPE PROSTHETICS-ORTHOTICS, INC.",4010 N ILLINOIS ST,SWANSEA,IL,622261946,6182355191,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013995927,2,MARK DRUG HOME HEALTH CARE INC,1457 W SCHAUMBURG RD,SCHAUMBURG,IL,601944051,8478950011,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1255576393,2,CHICAGOLAND EARLY INTERVENTION LTD,6006 159TH ST BLDG B,OAK FOREST,IL,604522904,7085350933,,,,335E00000X,N,343900000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1558485987,2,JOSHUA C ALLISON,4225 S STATE ROUTE 159,GLEN CARBON,IL,620343231,6182889297,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073759338,2,KINGSBURY RANDOLPH LLC,15864 S LA GRANGE RD,ORLAND PARK,IL,604625366,7083647463,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104983337,2,E. WAGNER'S SHOES,7379 NORTH AVE,RIVER FOREST,IL,603051230,7087714528,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720142094,2,OMNICARE LABS OF CHAMPAIGN INC,502 S VINE ST,URBANA,IL,618014220,2173446664,,,,335E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1336389204,2,"FOX VALLEY FOOT SPECIALISTS,LTD.",1279 S NAPER BLVD,NAPERVILLE,IL,605408300,6305483900,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1396985297,2,"NEW STEP ORTHOTIC LAB, INC",4225 S STATE ROUTE 159,GLEN CARBON,IL,620343231,6182889297,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700019304,2,O & P INNOVATIONS,330 FOREST DR,CRYSTAL LAKE,IL,600147351,8477547434,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578796033,2,"TOUCH LIFE CENTERS, LLC",1600 GOLF RD STE 1200,ROLLING MEADOWS,IL,600084229,8004811346,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073725628,2,"LOOK ALIKE SOLUTIONS, INC",473 ROGER WILLIAMS AVE,HIGHLAND PARK,IL,600354704,8474324372,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376876250,2,"OPTECH ORTHOTICS & PROSTHETICS, INC.",200 LAIRD LN,WATSEKA,IL,609707568,8154327783,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801129788,2,"OPTECH ORTHOTICS & PROSTHETICS, INC.",18016 WOLF RD,ORLAND PARK,IL,604675407,7083649700,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508193731,2,HARMONY RESTORED INC.,414 N. ORLEANS,CHICAGO,IL,60610,7736715993,,,,224P00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265485973,2,HEARTLAND HOME HEALTH CARE INC.,112 NE CRESCENT AVE,PEORIA,IL,616061901,3096717792,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538305198,2,KCAMLAED MEDICAL SUPPLY INC,16900 LATHROP AVE,HARVEY,IL,604266033,7085965671,,,,332BN1400X,N,332BP3500X,N,332BX2000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,
1306161427,2,CENTERCORE MEDICAL LLC,720 S PARK AVE,HERRIN,IL,629483816,6187136286,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023020997,2,WAXBERG ORTHOPEDIC SHOES INC,7013 W DEMPSTER ST,NILES,IL,607142130,8479653338,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396949525,2,A WOMANS PLACE INC,619 S WASHINGTON ST,NAPERVILLE,IL,605406772,6305489346,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942512389,2,"BISI BEAUTY SUPPLY, INC.",9556 W 147TH ST,ORLAND PARK,IL,604622502,7088733004,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760630644,2,"GIRLFRIENDS, LLC",4419 PROGRESS BLVD,PERU,IL,613541109,8157808151,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255473930,2,"HEEL TO TOE, INC.",106 W MAIN ST,URBANA,IL,618012742,2173672880,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740492057,2,TUU DUC LE INC,610 PLAZA DRIVE,SYCAMORE,IL,60178,8158996363,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639232390,2,KINGSWAY ENT. INC,1677 MONTGOMERY RD,AURORA,IL,605048802,6302369502,,,,332B00000X,N,3336C0004X,N,335E00000X,N,3336C0003X,Y,,,,,,,,,,,,,,,,,,,,,,
1043527997,2,HANGER PROSTHETICS & ORTHOTICS WEST,17530 KEDZIE AVE,HAZEL CREST,IL,604292004,7089570240,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1912135369,2,DREYER MEDICAL GROUP LTD,1221 N HIGHLAND AVE,AURORA,IL,605061404,6302648440,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114998416,2,ORA ORTHOPEDICS PC,855 ILLINI DR,SILVIS,IL,612822904,3097927007,,,,207RR0500X,N,207T00000X,N,246Z00000X,N,332B00000X,N,335E00000X,N,363AM0700X,N,363AS0400X,N,363L00000X,N,207X00000X,Y,,,,,,,,,,,,
1023089323,2,ORA ORTHOPEDICS PC,600 N COLLEGE AVE,GENESEO,IL,612541092,8003488777,,,,163WM0705X,N,246Z00000X,N,332B00000X,N,335E00000X,N,363A00000X,N,363L00000X,N,207X00000X,Y,,,,,,,,,,,,,,,,
1831400092,2,GEMA,1200 N WESTMORELAND DR,LAKE FOREST,IL,600451601,7738782445,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184789265,2,ORTHOPEDIC & SPINE SURGERY ASSOC,308 RANDALL RD,GENEVA,IL,601344201,6302625396,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265534523,2,ROBERT B SCOTT OCULARISTS LTD,111 N WABASH AVE,CHICAGO,IL,606023453,3127823558,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801002993,2,ROBERT B SCOTT OCULARISTS LTD,600 HIGGINS RD,PARK RIDGE,IL,600685707,8476989117,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215939657,2,"SUPERIOR ORTHOPEDICS, INC.",680 N LAKE SHORE DR,CHICAGO,IL,606114546,3129430386,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1861783136,2,PAPILLA ALTERNATIVE HAIR INC.,3520 SEVEN BRIDGES DRIVE,WOODRIDGE,IL,60517,6307249987,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184667933,2,ACCELERATED PROSTHETICS & ORTHOTICS INC,1480 RENAISSANCE DRIVE,PARK RIDGE,IL,60068,8472967755,,,,335E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1750359048,2,OPTECH ORTHOTICS & PROSTHETICS CORP,119 E COURT ST STE 100,KANKAKEE,IL,609013823,8159328564,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609914860,2,OPTECH ORTHOTICS & PROSTHETICS CORP,121 SPRINGFIELD AVE,JOLIET,IL,60435,8157419700,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194919167,2,OPTECH ORTHOTICS & PROSTHETICS CORP,111 W JACKSON ST,MORRIS,IL,60450,8157419700,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407013717,2,CHRYSALIS ANAPLASTOLOGY & OCULARISTRY INC,23605 N HIGH RIDGE DR,LAKE ZURICH,IL,600479048,8477192984,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699056044,2,KEVIN C. DODSON D.P.M.,1620 9TH ST,EAST MOLINE,IL,612442120,3097553809,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518032390,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,215 N CONVENT ST STE 4,BOURBONNAIS,IL,609145601,8159370241,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1548335318,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,719 N WILLIAM KUMPF BLVD STE 400,PEORIA,IL,616052531,3096376581,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1679859029,2,DUPAGE PROSTHETIC-ORTHOTIC SERVICE INC.,1100 SHERMAN AVE,NAPERVILLE,IL,605638608,6302619317,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194001446,2,"OPTECH ORTHOTICS & PROSTHETICS SERVICES, LTD",111 W JACKSON ST,MORRIS,IL,604501845,8159424000,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558647800,2,"OPTECH ORTHOTICS & PROSTHETICS SERVICES, LTD",18016 WOLF RD,ORLAND PARK,IL,604675407,7083649700,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235254624,2,"GULBRANDSON ORTHOTICS, LTD",2615 3 OAKS RD,CARY,IL,600136119,8476394140,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578598751,2,MENDOTA COMMUNITY HOSPITAL,1401 EAST 12TH STREET,MENDOTA,IL,613429216,8155397461,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1881964757,2,"RINELLA ORTHOTICS, INC.",1890 SILVER CROSS BLVD # 445,NEW LENOX,IL,604519508,7734011353,,,,222Z00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003930629,2,LINDA K. SIMONS,117 N 6TH ST,QUINCY,IL,623012903,2172238791,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376673087,2,MENDOTA COMMUNITY HOSPITAL,1401 EAST 12TH STREET,MENDOTA,IL,613429216,8155397461,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1356600571,2,"ADVANCE THERAPY CONSULTANTS, LLC",6006 159TH ST,OAK FOREST,IL,604522904,7085350313,,,,222Q00000X,N,222Z00000X,N,224L00000X,N,224Z00000X,N,225000000X,N,225100000X,N,225200000X,N,225CA2400X,N,225CA2500X,N,225X00000X,N,2355S0801X,N,235Z00000X,N,251S00000X,N,253Z00000X,N,252Y00000X,Y
1528239605,2,PERFECT FIT FOOTWEAR,15618 S 70TH CT,ORLAND PARK,IL,604625108,7085323302,,,,335E00000X,N,332BX2000X,N,332BD1200X,N,332BC3200X,Y,,,,,,,,,,,,,,,,,,,,,,
1013293273,2,"OPTECH ORTHOTICS & PROSTHETICS SERVICES, LTD",200 N LAIRD LANE,WATSEKA,IL,609707568,8154327783,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962481861,2,ORA ORTHOPEDICS PC,520 VALLEY VIEW DR,MOLINE,IL,612656194,3097623621,,,,163WM0705X,N,207QS0010X,N,207RR0500X,N,207XS0106X,N,2084N0400X,N,2084N0600X,N,213ES0103X,N,246ZS0410X,N,247200000X,N,332B00000X,N,335E00000X,N,363AM0700X,N,363AS0400X,N,363L00000X,N,207X00000X,Y
1578567236,2,DREHER ORTHOTICS & PROSTHETICS INC,7350 W 119TH ST,PALOS HEIGHTS,IL,604631189,7084486909,,,,222Z00000X,N,224P00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1497007595,2,DIABETIC SUPPLY CENTER,6506 CERMAK RD,BERWYN,IL,604022323,6168353304,,,,332BC3200X,N,332BP3500X,N,332BX2000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,
1194078816,2,VIVIAN L MARTIN,1024 JORDAN ST,MOUNT VERNON,IL,628644231,6182424442,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144573353,2,"WOODFIELD ORTHO SERVICES, LLC",12380 PRINCETON DR,HUNTLEY,IL,601427655,8473823222,,,,222Z00000X,N,224P00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1376897140,2,"REICHERT PROSTHETICS & ORTHOTICS, LLC",708 FLORSHEIM DR,LIBERTYVILLE,IL,600485001,8475493464,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265638720,2,PLATTNER ORTHOPEDIC COMPANY,3691 COUGAR DR,PERU,IL,613549302,8152201382,,,,332BC3200X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1831122423,2,PLATTNER ORTHOPEDIC COMPANY,311 W ROMEO B GARRETT AVE,PEORIA,IL,616052504,3036821382,,,,332BC3200X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1245571660,2,NV ORTHOTICS,1675 W DEMPSTER ST,PARK RIDGE,IL,600681110,7086512564,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831132539,2,"GEMA, INC",139-141 FRONT ST.,WOOD DALE,IL,60191,6306949305,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578550307,2,"BARTH ORTHOTIC AND PROSTHETIC SERVICES, P.C,",355 W CARPENTER ST,SPRINGFIELD,IL,627024922,2177891450,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1205173853,2,MEDTECH ENTERPRISES,28070 E STATE RD STE 2,ISLAND LAKE,IL,600429552,8004610129,,,,332BC3200X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1972921302,2,OMNICARE LABS OF CHAMPAIGN INC,201 RICHMOND AVE E,MATTOON,IL,619384665,2172356664,,,,335E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1881947091,2,"WOODFIELD ORTHO SERVICES, LLC",2401 KANEVILLE RD STE 2,GENEVA,IL,601342577,8473823222,,,,222Z00000X,N,224P00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1982011102,2,ABILITY PROSTHETIC AND ORTHOTIC CARE INC.,4710 W 95TH ST,OAK LAWN,IL,604532546,7085290753,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437550019,2,FAMILY HEALTH CENTER OF PLAINFIELD,13550 S ROUTE 30,PLAINFIELD,IL,605445685,8154361655,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811128317,2,"POLARIS PHYSICAL THERAPY, PC",215 REMINGTON BLVD,BOLINGBROOK,IL,604403656,6309145943,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023411303,2,"BIONICARE PROSTHETICS AND ORTHOTICS, LLC",9501 W 144TH PL STE 304,ORLAND PARK,IL,604622564,7089662850,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467858050,2,MICHAEL L BRECHON,115 W LINCOLN AVE,BELVIDERE,IL,610083231,8155442721,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902926132,2,"MIDWEST EXAMINATION SERVICES, INC",2640 SHERIDAN RD,ZION,IL,600992615,8477316727,,,,2084N0400X,N,225000000X,N,225100000X,N,222Z00000X,N,111NN0400X,Y,,,,,,,,,,,,,,,,,,,,
1972908663,2,"KINETIC O & P, LTD",453 S MAIN,BOURBONNAIS,IL,609141918,8154017260,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053718916,2,"HANGER PROSTHETICS & ORTHOTICS, INC",3691 COUGAR DR STE A,PERU,IL,613549302,8152201382,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1578628640,2,ORTHOPEDIC & SPINE SURGERY ASSOC,420 W NORTHWEST HWY,BARRINGTON,IL,600106837,8473826766,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083779151,2,ORTHOPEDIC & SPINE SURGERY ASSOC,2971 W ALGONQUIN RD,ALGONQUIN,IL,601029406,8478548590,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942257571,2,"GEMA, INC.",6450 COLLEGE DR.,PALOS HEIGHTS,IL,60463,7738782445,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497780977,2,NORDSTROM INC & SUBSIDIARIES,55 E GRAND AVE,CHICAGO,IL,606115610,3124641515,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215962790,2,NORDSTROM INC & SUBSIDIARIES,10 OAKBROOK CTR,OAK BROOK,IL,605231810,6305712121,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023043502,2,NORDSTROM INC & SUBSIDIARIES,77 OLD ORCHARD SHOPPING CTR,SKOKIE,IL,600771406,7086772121,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710912290,2,NORDSTROM INC & SUBSIDIARIES,6 WOODFIELD SHOPPING CTR,SCHAUMBURG,IL,601735012,8476052121,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508222415,2,DESURO ASSOCIATES LLC,338 ALANA DR,NEW LENOX,IL,604511784,8157176207,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295136794,2,VIRU SC,2901 N CLYBOURN AVE,CHICAGO,IL,606188101,7733847977,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245691211,2,L A JONES HAIR RESTORATION CENTER,1657 S. TROY,CHICAGO,IL,60623,3129334859,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255792180,2,"KELTIC LIMB AND BRACE, INC.",1316 BLACK RD,JOLIET,IL,604353962,6614227223,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306290002,2,MEDICALWORKS LLC,1770 S RANDALL RD,GENEVA,IL,601344646,2036896757,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1225193386,2,ORTHOPEDIC & SPINE SURGERY ASSOC,2350 ROYAL BLVD,ELGIN,IL,601234718,8479315300,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760835938,2,"PEDIATRIC ORTHOTIC AND PROSTHETIC SERVICES - MIDWEST, LLC",2211 N OAK PARK AVE,CHICAGO,IL,607073351,7733855848,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649545286,2,SMITHOTICS LLC,75 MARKET ST,ELGIN,IL,601235093,2246538411,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942653316,2,HEALTH CONSULTING SERVICES,1770 S RANDALL RD,GENEVA,IL,601344646,8473508446,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1609324508,2,SENSITIVE HEALTH & BEAUTY SOLUTIONS LLC,141 E GRAND AVE,BENSENVILLE,IL,601063635,7736213603,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174072276,2,EYEPOTHECARY,1726 W CHICAGO AVE,CHICAGO,IL,606225000,7737821744,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881044519,2,"REICHERT PROSTHETICS & ORTHOTICS, LLC",15 TOWER CT,GURNEE,IL,600313336,2626544300,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124563218,2,ACE PROSTHETICS & ORTHOTICS LLC,4315 N LINCOLN AVE,CHICAGO,IL,606181711,2197933339,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891230744,2,PRIMA DONNA SALON,333 LONGVIEW DR,BELLEVILLE,IL,622234101,6185802584,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
